TIMESTAMP,TA,SW_IN,VPD,WS,CO2,PA,USTAR,TS,SWC,P,LE,H,NETRAD,G,NEE
2020-12-22,5.525,83.772,5.041,2.509,446.193,102.042,0.2200327083333333,8.495,23.098,0.0,15.467,2.11047,31.388952395833332,-8.48422,4.65253
2020-12-23,3.35,87.992,1.488,2.043,450.322,102.379,0.1606729375,7.647,22.627,0.1,11.9119,15.1565,27.696972375,-1.90224,4.12943
2020-12-24,4.572,66.779,1.108,1.069,456.886,102.37,0.1206484999999999,8.285,22.642,0.0,7.15579,15.0938,22.013043416666665,-1.33834,4.77586
2020-12-25,7.091,32.662,2.702,2.549,451.678,101.814,0.2043072083333333,8.402,22.53,1.3,11.138,-8.58095,12.976924354166668,-1.61506,4.93429
2020-12-26,9.796,86.608,3.26,1.859,431.336,102.069,0.1296714375,9.751,23.207,0.0,14.844,6.96002,17.31341725,-0.196678,4.90426
2020-12-27,7.341,101.156,2.753,1.687,430.148,101.178,0.1265744791666666,9.491,22.851,0.0,14.8048,10.8501,22.36123175,-2.67092,5.56013
2020-12-28,7.738,76.473,2.376,1.703,434.452,100.965,0.1334257708333333,9.808,22.792,0.3,14.3856,8.75587,33.18799735416666,-2.42346,4.26355
2020-12-29,6.292,121.869,4.812,1.5,437.887,102.209,0.1070549166666666,8.651,22.204,0.1,17.2728,22.4124,60.04729637142859,-8.5024,3.72371
2020-12-30,6.29,120.468,3.757,2.314,443.288,102.439,0.17047175,7.78,21.913,0.1,17.2124,18.3061,75.52328558620687,3.03575,3.66075
2020-12-31,8.225,105.468,4.142,3.627,428.984,101.977,0.2282183541666666,9.168,22.085,0.6,22.4823,12.141,36.28038229166666,-2.88009,3.75834
2021-01-01,5.396,72.219,3.355,1.57,444.064,102.034,0.1426173333333333,8.181,21.581,0.0,8.69828,12.9013,11.807641291666668,-5.97075,3.97523
2021-01-02,8.078,46.463,2.094,1.596,456.494,102.292,0.1201473124999999,9.021,21.777,0.0,10.1478,8.54291,24.95635195833333,2.93923,4.19552
2021-01-03,7.905,68.343,1.053,0.939,457.954,102.196,0.0887451875,9.796,20.935,0.1,8.80591,11.7835,24.09772447916667,0.0457042,3.9475
2021-01-04,9.918,43.427,2.193,3.412,440.524,101.923,0.2597705625,10.327,22.366,4.9,12.7423,-13.1523,12.5512415625,-4.20602,3.93758
2021-01-05,5.895,59.986,0.532,1.432,441.773,102.334,0.1145641666666666,9.023,23.56,0.2,7.85565,10.7468,15.600072020833332,-10.6385,3.98091
2021-01-06,5.443,77.176,0.861,1.324,457.963,102.234,0.1161558125,8.146,23.392,0.5,11.4135,9.39919,36.362912375,-6.33417,3.94206
2021-01-07,6.243,116.806,1.296,1.868,445.782,102.249,0.1327550416666666,8.685,23.476,0.2,17.2937,23.6465,51.08420354166666,-0.742446,3.25466
2021-01-08,5.647,74.267,0.71,1.854,451.309,102.381,0.1367291041666666,8.971,23.34,0.1,8.64575,14.2441,24.428913625000003,-1.53446,3.80898
2021-01-09,5.397,122.542,2.422,1.549,442.823,102.331,0.1164935625,8.502,22.955,0.2,15.004,19.8031,28.138990958333338,-5.82531,3.35057
2021-01-10,4.363,46.939,0.648,1.404,454.342,102.412,0.1153409583333333,8.159,22.673,0.1,5.54495,8.34743,10.403066166666669,-5.91236,3.75743
2021-01-11,4.45,104.635,1.536,1.213,461.763,102.31,0.1041004166666666,8.062,22.499,0.2,10.8561,23.6331,40.657974895833334,-2.98511,3.36873
2021-01-12,6.268,57.452,2.025,1.172,486.69,102.467,0.1026836249999999,8.737,22.562,0.0,8.36195,7.65243,22.088326729166667,2.33666,3.33891
2021-01-13,10.442,114.277,3.19,2.129,468.07,102.65,0.1547375625,10.139,22.279,0.0,15.7274,14.8511,36.13637831249999,6.29158,3.25481
2021-01-14,9.419,123.312,2.004,1.197,448.305,102.552,0.0916845208333333,10.622,22.401,0.1,13.8438,24.5036,43.357503,-2.28964,2.93928
2021-01-15,8.12,98.223,1.438,1.252,460.98,102.449,0.0965384166666666,10.214,22.054,0.3,13.0959,19.5756,44.88358199999999,-0.849235,3.05034
2021-01-16,12.515,129.111,5.649,1.622,456.726,101.975,0.1190939791666666,10.7,21.992,0.0,19.5308,23.5084,45.42844291666666,1.45577,2.8643
2021-01-17,10.527,127.011,3.701,0.927,464.264,101.713,0.1116058541666666,11.025,21.848,0.1,17.3148,19.4517,48.2318155625,1.53339,2.89999
2021-01-18,11.738,143.302,9.929,6.214,441.023,101.205,0.4204161458333333,11.291,21.526,0.0,49.0654,-26.2711,26.76303439583333,1.42008,2.56366
2021-01-19,7.963,142.479,8.456,6.208,413.411,101.381,0.4263050833333333,11.06,20.492,0.0,39.4519,-24.3392,11.057321645833332,-3.18528,2.11658
2021-01-20,5.406,140.28,6.171,1.435,427.151,101.744,0.0995827708333333,10.004,19.579,0.0,17.5123,26.7184,32.804319854166664,-4.58232,2.86404
2021-01-21,3.282,121.59,4.086,1.322,462.518,101.569,0.1048511249999999,9.242,19.067,0.0,13.6643,19.3563,28.947248645833337,-2.42317,3.40267
2021-01-22,3.154,73.538,2.173,2.609,417.858,101.089,0.1848603124999999,9.856,18.992,0.8,17.1885,4.5287,38.01888335416667,-2.55866,3.48535
2021-01-23,2.874,136.1,2.364,2.655,424.924,101.244,0.1620989583333333,9.997,18.992,0.0,17.2343,29.7769,51.55181022916667,0.393333,3.86553
2021-01-24,1.49,68.002,1.964,3.408,426.44,101.025,0.2146662499999999,9.2,18.681,3.9,12.6866,1.69548,12.3513204375,-6.27984,3.5399
2021-01-25,1.215,123.932,3.266,4.871,415.382,100.755,0.3137899166666666,8.853,20.142,0.0,38.6827,2.80633,28.199289354166662,-8.13595,4.03571
2021-01-26,0.738,94.028,2.931,6.863,419.184,101.063,0.4328658125,7.951,19.988,2.9,16.7476,-19.4318,19.74247075,-6.47645,3.41916
2021-01-27,1.371,34.457,1.485,9.05,423.298,100.684,0.7454936875000001,8.148,22.807,24.9,9.29074,-11.4992,10.2471450625,-2.74384,3.66678
2021-01-28,2.784,16.015,1.264,4.688,423.142,100.642,0.3386706875,8.994,26.939,17.9,6.91298,-21.6769,9.496821208333332,-0.767438,3.97644
2021-01-29,2.527,128.49,2.031,1.58,426.791,101.214,0.1264505416666666,9.735,28.706,1.0,26.1386,20.2745,83.8245643125,3.70843,3.92796
2021-01-30,3.436,137.588,2.742,1.881,447.311,102.02,0.12759025,10.244,28.143,0.0,27.625,18.267,55.40704602083334,3.73531,3.33537
2021-01-31,5.982,129.121,3.935,1.705,439.273,101.912,0.1167329999999999,11.264,27.241,0.0,23.9326,17.4998,55.62573070833333,6.65745,3.27327
2021-02-01,6.033,138.821,4.028,1.768,446.702,101.446,0.1497016875,11.941,26.251,0.0,24.909,15.5377,48.15899416666667,2.98325,3.22575
2021-02-02,4.411,68.13,2.032,1.854,433.353,101.797,0.1273455416666666,12.374,27.696,5.8,17.6539,0.830239,42.445740666666666,-0.731366,3.90828
2021-02-03,2.783,128.304,2.761,3.614,418.35,102.161,0.2321755625,11.101,28.278,0.0,32.8463,6.64259,26.36371339583334,-8.41867,3.75488
2021-02-04,1.887,166.656,3.498,2.198,423.809,102.26,0.1414144791666667,10.278,27.173,0.0,27.2117,23.3814,46.87110085416666,-5.52125,3.28065
2021-02-05,1.3,167.479,2.817,1.104,469.41,102.085,0.0979239791666666,9.866,26.229,0.0,20.0209,26.9444,52.312035458333334,-1.40249,3.24548
2021-02-06,1.722,169.113,2.805,0.978,461.908,101.759,0.0978844375,10.095,25.509,0.1,21.3045,22.1335,67.1159290625,0.235772,3.53912
2021-02-07,2.035,161.569,2.913,1.157,455.355,101.407,0.0823137916666666,10.352,24.875,0.2,23.2576,21.5241,67.02637891666667,1.9979,3.57034
2021-02-08,1.624,126.459,2.326,1.127,467.603,101.317,0.0924798541666666,10.426,24.293,0.1,16.6825,17.8569,55.295414125,3.31427,3.72778
2021-02-09,4.28,102.375,3.415,2.472,438.297,101.442,0.1836660416666666,11.72,24.04,0.0,26.8911,5.49557,41.70655064583334,5.53576,3.66316
2021-02-10,4.394,169.964,3.756,2.382,426.927,101.653,0.1629337916666666,12.11,23.414,0.0,32.1631,23.4591,58.9184589375,3.06792,2.94256
2021-02-11,2.311,54.648,2.309,2.49,440.579,101.537,0.1890832083333333,11.676,23.376,11.4,15.7354,-4.30638,16.471255604166668,-2.60476,3.52847
2021-02-12,2.968,175.473,2.986,4.321,418.101,101.474,0.3043048333333333,11.926,27.326,0.0,49.7639,8.7531,69.32501020833332,3.87562,3.75066
2021-02-13,3.697,169.67,3.425,5.364,417.511,101.417,0.3562260208333334,12.535,26.483,0.0,39.5345,20.7227,64.91951475,0.151152,3.65482
2021-02-14,1.15,84.92,2.791,2.879,420.7,101.724,0.2002054791666666,11.617,25.274,0.0,22.4892,8.27274,28.4021055625,-5.6074,3.28575
2021-02-15,2.671,63.433,2.288,4.4,422.185,101.65,0.2874715625,11.887,24.836,0.0,15.1305,-0.516834,16.109404541666667,-2.0961,2.95042
2021-02-16,1.431,140.24,2.804,3.611,419.847,101.875,0.2358361875,11.522,24.253,0.0,25.3615,19.8174,41.424886020833334,-2.71191,3.41589
2021-02-17,2.944,193.443,3.141,5.44,420.003,102.051,0.3163419166666667,11.084,23.401,0.0,41.0628,18.7946,54.0368701875,-5.23796,2.44526
2021-02-18,2.478,152.784,2.911,1.146,448.839,102.542,0.1245026249999999,10.427,22.556,0.0,22.7409,19.9525,57.521651625,-1.5499,2.65582
2021-02-19,2.214,90.686,2.748,2.098,446.199,102.436,0.1338860208333333,11.564,22.48,0.2,19.2798,8.38828,37.518584875,0.998977,2.54362
2021-02-20,2.925,194.142,3.201,3.96,422.771,102.525,0.2552910625,11.414,22.035,0.0,36.7326,27.5423,68.52513806249999,-3.5377,1.54326
2021-02-21,3.64,199.87,3.076,2.639,432.741,102.824,0.16824475,10.783,21.347,0.0,30.2945,37.3019,74.03911647916668,-2.72698,2.00087
2021-02-22,3.751,200.114,3.068,1.019,466.701,102.377,0.1020735208333333,10.972,20.985,0.0,27.903,35.8906,78.6335065625,1.84657,1.73907
2021-02-23,7.744,207.851,3.551,2.942,455.915,101.818,0.1834560208333333,11.632,20.638,0.0,34.263,25.7716,73.86302410638298,2.18634,1.8909
2021-02-24,12.005,217.393,3.764,6.393,423.317,101.992,0.3854589583333334,11.154,19.897,0.0,43.0785,9.15044,62.620495000000005,-1.2004,1.52742
2021-02-25,10.489,202.365,3.448,3.073,427.511,102.194,0.1930352291666666,11.124,19.31,0.0,33.7868,20.2809,59.9613921875,-1.78297,1.56603
2021-02-26,9.447,201.986,3.221,2.665,457.297,101.85,0.2025068333333333,10.917,18.874,0.0,30.0819,28.5212,64.37207735416666,3.17569,1.75801
2021-02-27,9.82,207.856,3.325,4.999,422.88,101.87,0.2799843958333333,11.269,18.425,0.0,35.7143,32.9658,62.80092258333334,-2.34083,1.45871
2021-02-28,10.027,204.849,3.362,2.053,430.595,102.053,0.1539826041666666,11.063,18.023,0.0,31.84,27.4125,67.14794658333334,0.8235,1.75186
2021-03-01,11.084,203.257,3.509,1.107,451.851,101.793,0.098911875,11.157,17.713,0.0,37.561,30.2273,74.83176360416667,1.1262,1.67133
2021-03-02,11.056,182.088,3.672,1.276,445.917,101.133,0.0921650416666666,11.393,17.427,0.0,32.7122,22.3899,68.15190072916666,0.328064,1.64511
2021-03-03,10.618,125.411,2.408,1.996,439.855,100.782,0.139921625,11.224,17.111,0.0,30.2686,6.4743,34.56545716666667,-1.67125,0.952858
2021-03-04,10.413,208.05,3.511,1.217,433.67,102.137,0.1173362291666666,11.355,16.956,0.0,36.6381,30.3785,79.24313125,1.40271,0.824993
2021-03-05,10.911,221.609,3.319,1.867,433.281,101.836,0.1693176458333333,11.76,16.808,0.0,48.3515,25.2635,98.18052914583332,4.71522,0.854979
2021-03-06,9.95,227.071,3.431,3.901,420.894,101.83,0.2749247083333333,12.501,17.533,3.8,59.213,16.6902,107.2966689375,-0.974963,0.804718
2021-03-07,9.907,231.167,3.88,2.609,425.812,101.716,0.1651266458333333,11.946,17.601,0.0,47.2533,34.1983,93.07238497916666,-3.83094,0.670794
2021-03-08,9.381,192.882,4.166,2.922,420.405,101.985,0.2077088541666666,11.85,17.328,0.0,45.2805,21.2833,77.4627074375,-3.16693,1.15467
2021-03-09,8.342,145.938,3.98,2.557,438.153,101.738,0.1843636875,11.38,16.969,0.7,36.7429,14.8859,66.52008258333333,-3.83145,0.932539
2021-03-10,6.483,134.79,2.558,3.15,428.317,101.294,0.2359268333333333,11.432,17.813,9.5,40.1317,9.82242,87.08946091666667,-6.18566,1.33473
2021-03-11,9.532,199.058,3.252,2.87,431.002,101.641,0.1912637291666666,10.764,20.2,0.1,53.208,18.5635,109.56520120833332,-2.84952,1.38831
2021-03-12,10.617,241.684,3.73,1.92,430.976,101.791,0.1438158541666666,11.112,20.166,0.0,59.9469,27.8359,99.96790360416666,-1.02534,0.853533
2021-03-13,10.664,245.151,3.684,4.156,425.857,102.16,0.2891737916666666,11.368,19.628,0.0,38.7766,48.448,95.8769538125,-1.40057,1.8658
2021-03-14,10.551,155.11,3.196,3.242,423.341,101.932,0.2202911041666666,11.309,19.045,1.1,34.1152,19.3143,70.25943702083333,-2.80581,1.63536
2021-03-15,10.898,190.438,4.115,4.83,419.175,101.353,0.3222737499999999,11.135,18.634,0.0,45.0798,33.1839,70.90028183333334,-9.14954,2.07446
2021-03-16,11.436,245.045,4.994,1.508,426.547,101.53,0.1327460416666666,10.547,18.091,0.0,44.906,43.3286,106.75443327083332,-2.28502,1.16259
2021-03-17,8.973,158.067,3.317,1.435,432.214,101.682,0.1270692916666666,10.804,17.958,0.0,30.5039,27.1692,75.98705814583333,-1.06286,1.83298
2021-03-18,11.381,93.054,1.764,1.637,429.669,101.674,0.1341767083333333,11.858,19.19,9.7,25.5112,13.0614,65.44367172916667,3.4301,2.55279
2021-03-19,11.894,94.573,2.645,2.33,419.659,101.88,0.18274225,12.736,22.865,0.4,32.4687,-1.62094,48.4255773125,-0.992248,2.66524
2021-03-20,10.63,253.4,4.922,3.446,413.853,102.209,0.2460420624999999,12.351,22.499,0.0,58.8549,36.4659,98.222577,-0.210536,1.15668
2021-03-21,11.836,259.981,7.166,4.221,416.679,102.078,0.2672922708333333,12.345,21.523,0.0,59.8697,36.3706,103.65136425,-1.54421,0.819515
2021-03-22,12.068,229.138,5.611,3.557,416.791,101.799,0.2616944166666666,12.608,20.653,0.0,44.9988,38.7605,94.9507561875,0.496994,1.31073
2021-03-23,11.343,270.101,7.685,7.151,414.433,101.516,0.4511605208333333,12.802,19.683,0.0,68.0724,13.9624,106.61170264583332,-4.37565,-0.860221
2021-03-24,11.505,244.807,7.794,2.952,414.791,101.292,0.2037217916666666,12.58,18.772,0.0,61.6168,21.9159,98.90962695833332,0.0860405,-0.206167
2021-03-25,13.474,264.23,7.724,4.235,416.994,100.667,0.2887683541666667,13.201,18.239,0.0,59.2477,42.3532,112.98940097916666,1.56851,-0.204065
2021-03-26,12.725,275.148,9.205,3.783,417.213,101.423,0.2397707291666666,13.371,17.619,0.0,72.218,23.9502,119.32408508333332,-0.75534,-0.660495
2021-03-27,15.042,271.021,10.492,1.312,437.457,102.139,0.1115137916666666,13.51,17.162,0.0,65.1559,28.7598,126.0889494375,2.65917,-0.921617
2021-03-28,16.073,271.89,11.191,1.816,442.809,102.017,0.1320796458333333,14.12,16.802,0.0,71.6892,22.037,123.18843833333334,4.68585,-1.19603
2021-03-29,13.857,274.755,9.347,3.451,421.229,101.327,0.2271392916666666,14.458,16.328,0.0,77.8287,26.3272,120.569184125,-0.186021,-1.6818
2021-03-30,12.639,286.873,10.235,5.15,412.766,101.378,0.3607361458333333,14.428,15.897,0.0,104.729,-16.9516,117.75180027083331,3.03133,-2.59035
2021-03-31,14.104,283.688,9.996,1.205,450.157,101.647,0.1250486458333333,14.69,15.581,0.0,75.4264,21.1822,137.48481221276597,5.0801,-2.15723
2021-04-01,14.201,283.156,10.14,1.224,476.482,101.15,0.1062432083333333,15.263,15.33,0.0,84.5538,15.9492,141.3227279375,5.75548,-2.63303
2021-04-02,14.714,280.55,10.718,3.107,433.348,101.266,0.2421578541666666,15.594,15.015,0.0,90.7229,8.87579,128.41193291666667,3.89447,-2.7475
2021-04-03,14.797,267.83,10.787,6.082,411.391,101.757,0.4695035624999999,15.466,14.676,0.0,65.9197,31.9843,118.94546752083336,0.273436,-1.9451
2021-04-04,13.916,257.349,10.483,3.748,411.127,101.82,0.2884031875,15.168,14.456,0.0,71.0241,16.1041,114.12672139583331,1.96395,-3.12446
2021-04-05,13.15,271.267,10.964,3.965,412.672,101.436,0.3184966875,15.21,14.274,0.0,75.9743,29.5209,130.5820734375,2.65933,-3.75462
2021-04-06,12.645,291.598,11.04,2.923,411.404,101.451,0.2299587291666666,15.419,14.157,0.0,88.999,25.2414,140.2448966875,3.985,-4.61108
2021-04-07,11.59,284.994,10.33,4.176,410.53,101.76,0.3326970833333333,15.655,13.965,0.0,84.7441,19.6673,125.60402829166668,0.00335621,-4.66299
2021-04-08,13.03,297.706,10.489,2.96,415.185,101.761,0.2294507291666666,15.297,13.746,0.0,96.6344,23.5315,145.67784560416666,3.00091,-5.20588
2021-04-09,13.329,298.248,8.706,2.855,412.813,101.611,0.2401886666666666,15.897,13.665,0.0,97.1768,21.533,141.50320183333335,2.76868,-5.19637
2021-04-10,15.245,301.101,9.344,3.068,412.227,101.414,0.2577190416666666,15.709,13.447,0.0,102.356,22.2463,147.93355516666668,3.5104,-6.09442
2021-04-11,15.995,305.825,10.794,2.966,416.696,100.866,0.2350049583333333,16.162,13.305,0.0,120.893,3.94758,149.49077495833333,4.91092,-5.85183
2021-04-12,16.905,304.212,12.136,3.109,415.25,100.684,0.2348805833333333,16.66,13.142,0.0,117.634,-3.14823,145.68337608333334,4.56923,-4.75735
2021-04-13,16.831,308.942,11.624,3.036,413.915,100.668,0.2638820833333333,16.544,12.854,0.0,102.909,27.5949,152.80582460416667,0.107116,-6.11076
2021-04-14,16.467,305.595,10.702,2.441,413.869,101.107,0.2069872499999999,16.368,12.69,0.0,108.123,20.0659,152.712241125,2.36473,-5.5748
2021-04-15,16.389,313.821,11.342,2.271,423.76,101.481,0.2126754374999999,16.357,12.523,0.0,109.742,13.6899,151.89882572916667,2.52935,-6.07849
2021-04-16,14.803,312.844,8.333,3.645,420.99,101.469,0.3357079583333333,16.601,12.443,0.0,111.513,9.88249,153.04607160416666,4.3903,-6.97439
2021-04-17,17.682,320.968,13.59,3.381,420.007,101.553,0.266895375,17.326,12.419,0.0,127.647,-12.4249,154.5905251875,6.62117,-5.46929
2021-04-18,19.142,329.552,16.649,3.057,430.161,101.769,0.2470094166666666,17.642,12.247,0.0,135.089,-20.0762,127.54109213333332,7.30387,-5.13838
2021-04-19,17.945,320.477,11.25,2.423,424.783,101.61,0.2271929375,18.225,12.106,0.0,114.898,3.72383,159.86347954166666,5.43479,-7.87987
2021-04-20,14.249,304.049,6.137,2.373,418.222,101.083,0.2089438958333333,18.097,11.891,0.0,104.126,26.4811,157.52513,2.19394,-7.23693
2021-04-21,15.346,318.327,7.689,3.032,417.305,100.935,0.2895713958333333,18.041,11.808,0.0,118.179,12.93,159.29899722916667,4.20508,-7.56047
2021-04-22,12.847,319.209,4.464,3.004,417.271,101.222,0.3017514166666666,17.611,11.59,0.0,96.2789,37.75,168.537967125,0.0413576,-8.35352
2021-04-23,13.505,314.026,5.754,3.132,414.361,101.46,0.2999447083333333,17.284,11.524,0.0,105.066,23.6242,170.3186794375,3.12872,-6.88994
2021-04-24,13.5,276.208,5.836,4.322,406.8,101.522,0.4336222916666667,17.549,11.475,0.0,107.883,17.3407,157.34283733333334,2.76843,-8.85518
2021-04-25,12.117,140.679,4.43,3.191,410.83,101.219,0.2908510208333333,17.003,11.292,0.2,56.9194,-15.3595,64.3671859375,-4.88287,-3.24055
2021-04-26,12.466,298.507,6.402,3.557,393.87,101.258,0.3259910208333333,16.451,11.363,0.0,55.7697,50.2953,124.960676875,4.53777,-0.981421
2021-04-27,15.962,336.926,11.432,4.284,407.289,101.541,0.2811937499999999,17.271,11.491,0.0,43.4682,75.3197,154.47711120833335,8.79362,2.85991
2021-04-28,19.063,338.898,15.989,2.664,437.847,102.048,0.2042017291666666,18.377,11.523,0.0,50.8029,55.1887,142.71570031250002,14.4437,0.460634
2021-04-29,20.604,330.027,16.691,2.26,438.991,102.111,0.1746535,20.01,11.563,0.0,51.7695,46.8316,143.14305233333334,16.2806,1.27386
2021-04-30,18.476,316.682,12.572,2.969,428.62,101.812,0.2191158125,20.599,11.341,0.0,56.5439,59.8102,139.1314751875,9.50608,1.68237
2021-05-01,17.052,337.296,8.961,4.317,419.109,101.405,0.3189879375,20.322,11.12,0.0,48.2647,80.5226,161.29796614583333,6.75224,3.23774
2021-05-02,19.543,337.395,14.319,5.877,409.477,101.144,0.3995423541666666,20.267,11.033,0.0,74.7535,43.244,155.769794875,9.30171,1.76663
2021-05-03,21.88,340.35,19.098,5.659,409.243,101.163,0.3483058958333334,20.696,10.997,0.0,99.4683,17.8177,160.23562325,10.6061,0.876729
2021-05-04,22.355,335.787,17.48,3.171,412.687,101.241,0.2085624166666666,21.296,10.99,0.0,110.866,19.4984,168.5043418125,14.3292,-0.220417
2021-05-05,21.806,332.056,16.626,2.234,435.74,101.175,0.2006052708333333,21.784,10.963,0.0,119.057,3.43239,170.4729455,13.7923,-0.619718
2021-05-06,17.495,325.921,10.266,5.979,394.243,101.515,0.4922026041666666,21.512,10.759,0.0,113.729,18.4421,161.772372375,3.81177,-3.14433
2021-05-07,17.473,338.032,9.945,3.914,388.228,101.552,0.3231961875,21.35,10.803,0.0,116.644,27.7418,170.69515666666666,14.447,-2.21212
2021-05-08,21.291,341.658,19.485,5.911,393.592,101.461,0.394371,21.634,10.683,0.0,140.044,-15.0263,169.1768493125,9.47195,-1.10948
2021-05-09,22.405,337.78,18.754,4.811,389.591,101.14,0.3541057916666667,21.956,10.637,0.0,160.999,-24.1891,170.98850793749995,12.5624,-2.57952
2021-05-10,22.032,346.944,18.957,4.5,395.621,100.992,0.3125507083333333,22.213,10.532,0.0,158.979,-19.5247,181.22314279166665,8.79323,-2.34403
2021-05-11,22.054,346.077,18.493,2.269,406.291,101.073,0.1890305625,22.094,10.405,0.0,164.496,-17.8796,184.339195375,8.4189,-2.35553
2021-05-12,20.611,347.343,14.814,2.799,412.169,101.337,0.2617408541666666,22.105,10.347,0.0,183.244,-21.2272,185.33839083333336,7.56601,-4.49761
2021-05-13,17.254,353.263,9.055,3.161,405.612,101.42,0.2959944791666666,21.918,10.319,0.0,145.838,2.28905,185.934813375,4.05884,-6.59106
2021-05-14,16.503,353.126,7.719,3.182,413.462,101.122,0.3011037083333333,21.497,10.264,0.0,143.891,7.89993,190.55070766666668,3.79786,-7.55267
2021-05-15,15.172,311.582,5.893,2.604,409.499,101.061,0.2608037916666667,21.059,10.217,0.0,107.791,13.3577,174.49476218750002,2.91941,-7.06189
2021-05-16,15.365,337.292,5.439,3.779,408.961,101.238,0.3847304791666666,20.954,10.274,0.0,130.445,16.6472,192.00447831250003,2.05302,-7.98218
2021-05-17,15.204,348.372,5.642,4.103,409.162,101.563,0.4090130416666667,20.625,10.206,0.0,135.448,15.9681,190.90241633333335,1.5171,-8.78047
2021-05-18,18.071,361.003,11.887,3.937,410.436,101.574,0.3816504791666666,20.439,10.215,0.0,178.509,-35.7357,188.28331125,2.95835,-7.7047
2021-05-19,15.244,360.512,8.8,4.735,406.711,101.291,0.4573990416666667,20.142,10.14,0.0,164.307,-17.3534,185.31474952083332,-1.78727,-8.47327
2021-05-20,14.244,352.228,9.469,4.427,405.687,101.49,0.4441184791666666,19.567,10.032,0.0,171.436,-21.4939,180.98083875,-2.15764,-8.05141
2021-05-21,15.482,363.685,10.771,4.126,405.634,101.387,0.3688159166666667,19.288,9.996,0.0,170.508,-19.6423,192.99783454166663,-1.32622,-7.67902
2021-05-22,15.947,340.057,9.334,2.717,414.192,101.632,0.2724338333333333,18.896,9.962,0.0,162.859,-10.4337,187.03855645833335,0.138122,-7.83385
2021-05-23,16.241,357.935,8.181,2.579,404.574,101.86,0.2569058333333333,19.157,10.074,0.0,164.594,-1.32726,198.107961875,1.51323,-8.68904
2021-05-24,18.869,357.546,11.332,3.22,405.475,101.75,0.3371861458333333,19.469,10.176,0.0,186.896,-35.2528,197.4457963125,3.26269,-7.46286
2021-05-25,18.772,370.457,9.868,4.082,402.323,101.617,0.413366375,20.094,10.287,0.0,189.882,-25.1512,203.85973829166664,2.04816,-9.92135
2021-05-26,19.169,364.52,12.158,2.447,410.304,101.54,0.2274028333333333,19.763,10.226,0.0,179.211,-26.6642,201.49341845833337,-0.0553763,-6.28146
2021-05-27,18.366,368.485,10.146,3.15,418.115,101.655,0.3530868333333333,19.453,10.201,0.0,178.395,-27.4667,199.54223325,0.00303154,-9.51024
2021-05-28,19.935,360.569,10.319,3.249,416.162,101.392,0.3195402291666666,20.192,10.415,0.0,166.465,-15.7865,196.50672358333335,4.47529,-6.40048
2021-05-29,17.323,359.992,8.942,2.85,423.129,101.131,0.2182116666666667,20.639,10.549,0.0,58.2538,94.3229,175.24805431250002,15.4343,1.34549
2021-05-30,21.801,362.052,16.372,2.613,436.109,101.004,0.2007801875,21.492,10.548,0.0,47.4912,92.4246,171.20672910416667,22.2283,1.65769
2021-05-31,25.977,358.689,22.982,2.867,445.131,100.996,0.2391117499999999,23.087,10.603,0.0,65.4363,53.4836,161.3758019166667,27.3815,2.7062
2021-06-01,23.974,361.07,18.089,3.481,427.951,101.061,0.2573052916666666,24.164,10.453,0.0,64.3289,66.3892,167.070784,20.7159,3.23396
2021-06-02,20.699,366.0,12.25,3.393,416.474,100.973,0.2545223125,24.075,10.224,0.0,63.0567,76.1024,169.45712625000002,17.6124,1.19682
2021-06-03,22.976,364.332,16.829,2.939,419.617,100.83,0.2274339791666666,24.01,10.135,0.0,90.6139,51.4734,176.5791026666667,20.9409,1.97672
2021-06-04,22.687,364.188,15.322,4.208,415.625,101.035,0.3192217916666666,24.325,10.041,0.0,93.2111,49.7897,182.5070631458333,14.4508,2.34861
2021-06-05,21.893,367.53,15.462,2.544,423.968,100.985,0.2087637291666666,24.502,10.16,0.0,99.1226,42.6461,185.48668454166668,16.083,1.89693
2021-06-06,21.032,370.832,14.34,3.744,420.173,100.751,0.3070999791666667,24.977,10.128,0.0,106.602,45.0459,192.5486482291667,11.5446,1.17501
2021-06-07,17.677,371.839,11.327,4.664,410.8,100.973,0.3826060208333333,24.374,9.926,0.0,102.547,46.1479,184.3608259375,6.91607,-0.28579
2021-06-08,15.883,376.877,8.962,5.318,404.406,101.606,0.4539195833333333,23.695,9.81,0.0,103.554,46.1583,186.78212958333333,7.06465,-1.56324
2021-06-09,15.58,376.066,8.544,5.53,411.014,101.933,0.4949290833333333,23.224,9.698,0.0,99.9,43.4453,186.113563,4.75409,-2.29944
2021-06-10,16.303,378.256,9.592,4.161,421.559,102.158,0.3759336874999999,23.089,9.751,0.0,112.199,20.9148,184.98850660416667,7.77717,-2.64603
2021-06-11,18.012,370.162,11.087,4.19,423.359,101.71,0.3901813958333333,23.209,9.726,0.0,124.044,22.4828,196.63881812500003,8.01063,-3.6666
2021-06-12,21.653,363.43,10.299,4.042,417.686,101.319,0.38941025,24.122,9.938,0.0,138.777,10.1999,204.96001622916663,12.4984,-3.64825
2021-06-13,21.301,368.925,9.331,5.51,417.427,101.259,0.5222836458333333,24.567,9.931,0.0,127.906,18.8729,205.61002152083333,6.69167,-4.8834
2021-06-14,20.34,363.907,9.334,4.275,418.555,101.576,0.4056517499999999,24.443,9.904,0.0,133.985,19.3718,204.0456304583333,4.0303,-5.73575
